galaxy_name,completeness_pct,quality_flag,constellation,cluster_id,ra,dec,distance_mpc,effective_radius_kpc,stellar_mass_solar,dark_matter_fraction
60,66.7,Needs Review,Perseus,0,49.73075,41.297222,72.3,1.0,,
61,66.7,Needs Review,Perseus,0,49.7475,41.420944,72.3,1.0,,
62,66.7,Needs Review,Perseus,0,49.747583,41.521861,72.3,1.4,,
63,66.7,Needs Review,Perseus,0,49.75625,41.649722,72.3,1.1,,
64,66.7,Needs Review,Perseus,0,49.774292,41.542889,72.3,1.1,,
66,66.7,Needs Review,Perseus,0,49.788833,41.697694,72.3,0.9,,
67,66.7,Needs Review,Perseus,0,49.803167,41.725,72.3,1.1,,
68,66.7,Needs Review,Perseus,0,49.812542,41.375472,72.3,0.9,,
70,66.7,Needs Review,Perseus,0,49.816083,41.518278,72.3,1.4,,
71,66.7,Needs Review,Perseus,0,49.81675,41.76275,72.3,1.4,,
72,66.7,Needs Review,Perseus,0,49.823042,41.211472,72.3,1.5,,
73,66.7,Needs Review,Perseus,0,49.824292,41.563444,72.3,1.0,,
75,66.7,Needs Review,Perseus,0,49.846083,41.388,72.3,2.1,,
76,66.7,Needs Review,Perseus,0,49.846333,41.649639,72.3,1.5,,
78,66.7,Needs Review,Perseus,0,49.890833,41.609028,72.3,1.1,,
79,66.7,Needs Review,Perseus,0,49.913292,41.201556,72.3,1.8,,
80,66.7,Needs Review,Perseus,0,49.913417,41.22875,72.3,1.3,,
81,66.7,Needs Review,Perseus,0,49.933458,41.655111,72.3,2.7,,
83,66.7,Needs Review,Perseus,0,49.947708,41.735917,72.3,1.2,,
87,66.7,Needs Review,Perseus,0,49.989208,41.492,72.3,0.9,,
88,66.7,Needs Review,Perseus,0,49.99625,41.309194,72.3,2.2,,
Perseus LSB candidate 11,66.7,Needs Review,Perseus,0,49.397875,41.303528,72.3,1.1,,
Perseus LSB candidate 12,66.7,Needs Review,Perseus,0,49.40325,41.383778,72.3,1.4,,
Perseus LSB candidate 13,66.7,Needs Review,Perseus,0,49.409208,41.532472,72.3,1.1,,
Perseus LSB candidate 15,66.7,Needs Review,Perseus,0,49.41425,41.4125,72.3,1.3,,
Perseus LSB candidate 16,66.7,Needs Review,Perseus,0,49.424125,41.400528,72.3,1.2,,
Perseus LSB candidate 18,66.7,Needs Review,Perseus,0,49.451417,41.310806,72.3,2.0,,
Perseus LSB candidate 19,66.7,Needs Review,Perseus,0,49.471542,41.325528,72.3,1.4,,
Perseus LSB candidate 23,66.7,Needs Review,Perseus,0,49.539792,41.342639,72.3,1.0,,
Perseus LSB candidate 26,66.7,Needs Review,Perseus,0,49.58125,41.323556,72.3,2.3,,
Perseus LSB candidate 28,66.7,Needs Review,Perseus,0,49.59025,41.757667,72.3,1.8,,
Perseus LSB candidate 3,66.7,Needs Review,Perseus,0,49.268417,41.510889,72.3,0.8,,
Perseus LSB candidate 30,66.7,Needs Review,Perseus,0,49.5975,41.602139,72.3,0.7,,
Perseus LSB candidate 32,66.7,Needs Review,Perseus,0,49.601917,41.307889,72.3,1.5,,
Perseus LSB candidate 33,66.7,Needs Review,Perseus,0,49.60775,41.68525,72.3,1.5,,
Perseus LSB candidate 34,66.7,Needs Review,Perseus,0,49.612167,41.235972,72.3,0.8,,
Perseus LSB candidate 35,66.7,Needs Review,Perseus,0,49.617417,41.663472,72.3,1.9,,
Perseus LSB candidate 37,66.7,Needs Review,Perseus,0,49.6265,41.374944,72.3,0.8,,
Perseus LSB candidate 39,66.7,Needs Review,Perseus,0,49.633875,41.53675,72.3,0.8,,
Perseus LSB candidate 41,66.7,Needs Review,Perseus,0,49.639875,41.699528,72.3,1.0,,
Perseus LSB candidate 44,66.7,Needs Review,Perseus,0,49.644708,41.377917,72.3,2.6,,
Perseus LSB candidate 45,66.7,Needs Review,Perseus,0,49.650583,41.3665,72.3,2.2,,
Perseus LSB candidate 46,66.7,Needs Review,Perseus,0,49.656292,41.404444,72.3,0.8,,
Perseus LSB candidate 47,66.7,Needs Review,Perseus,0,49.662333,41.501889,72.3,1.5,,
Perseus LSB candidate 48,66.7,Needs Review,Perseus,0,49.664708,41.658444,72.3,1.0,,
Perseus LSB candidate 53,66.7,Needs Review,Perseus,0,49.686042,41.568806,72.3,1.2,,
Perseus LSB candidate 54,66.7,Needs Review,Perseus,0,49.687292,41.405667,72.3,1.1,,
Perseus LSB candidate 61,66.7,Needs Review,Perseus,0,49.7475,41.420944,72.3,1.0,,
Perseus LSB candidate 66,66.7,Needs Review,Perseus,0,49.788833,41.697694,72.3,0.9,,
Perseus LSB candidate 72,66.7,Needs Review,Perseus,0,49.823042,41.211472,72.3,1.5,,
Perseus LSB candidate 73,66.7,Needs Review,Perseus,0,49.824292,41.563444,72.3,1.0,,
Perseus LSB candidate 76,66.7,Needs Review,Perseus,0,49.846333,41.649639,72.3,1.5,,
Perseus LSB candidate 77,66.7,Needs Review,Perseus,0,49.8865,41.603556,72.3,1.4,,
Perseus LSB candidate 79,66.7,Needs Review,Perseus,0,49.913292,41.201556,72.3,1.8,,
Perseus LSB candidate 8,66.7,Needs Review,Perseus,0,49.332125,41.575694,72.3,2.1,,
Perseus LSB candidate 81,66.7,Needs Review,Perseus,0,49.933458,41.655111,72.3,2.7,,
Perseus LSB candidate 82,66.7,Needs Review,Perseus,0,49.94025,41.468694,72.3,2.0,,
Perseus LSB candidate 83,66.7,Needs Review,Perseus,0,49.947708,41.735917,72.3,1.2,,
Perseus LSB candidate 85,66.7,Needs Review,Perseus,0,49.958875,41.415639,72.3,1.3,,
Perseus LSB candidate 86,66.7,Needs Review,Perseus,0,49.960667,41.259278,72.3,0.7,,
Perseus LSB candidate 88,66.7,Needs Review,Perseus,0,49.99625,41.309194,72.3,2.2,,
Perseus LSB candidate 89,66.7,Needs Review,Perseus,0,50.000833,41.28475,72.3,1.4,,
R116,66.7,Needs Review,Perseus,0,49.4417,41.5032,75.0,0.96,,
R117,66.7,Needs Review,Perseus,0,49.5158,41.4524,75.0,0.91,,
R14,66.7,Needs Review,Perseus,0,49.27542,41.21756,75.0,1.54,,
R20,66.7,Needs Review,Perseus,0,50.1025,41.72461,75.0,1.72,,
R21,66.7,Needs Review,Perseus,0,50.12292,41.7475,75.0,2.16,,
R23,66.7,Needs Review,Perseus,0,49.96458,41.90989,75.0,2.58,,
R25,66.7,Needs Review,Perseus,0,49.609583,41.697833,75.0,2.69,,
R33,66.7,Needs Review,Perseus,0,50.1075,41.519972,75.0,2.58,,
R5,66.7,Needs Review,Perseus,0,49.39417,41.756,75.0,2.72,,
R6,66.7,Needs Review,Perseus,0,49.245417,41.702806,75.0,1.78,,
W12,66.7,Needs Review,Perseus,0,49.40292,41.38358,75.0,1.59,,
W17,66.7,Needs Review,Perseus,0,49.43375,41.35519,75.0,1.92,,
W18,66.7,Needs Review,Perseus,0,49.45167,41.31092,75.0,3.13,,
W19,66.7,Needs Review,Perseus,0,49.47125,41.32553,75.0,1.84,,
W33,66.7,Needs Review,Perseus,0,49.607917,41.685361,75.0,1.7,,
W5,66.7,Needs Review,Perseus,0,49.29542,41.56767,75.0,1.99,,
W74,66.7,Needs Review,Perseus,0,49.841667,41.456389,75.0,1.7,,
W79,66.7,Needs Review,Perseus,0,49.58833,41.77092,75.0,2.22,,
W8,66.7,Needs Review,Perseus,0,49.33167,41.57556,75.0,1.82,,
W88,66.7,Needs Review,Perseus,0,49.99625,41.309,75.0,5.44,,
W89,66.7,Needs Review,Perseus,0,50.00042,41.28483,75.0,1.83,,
103796,66.7,Needs Review,Pisces,-1,5.165,6.9657778,80.0,3.5,,
114943,66.7,Needs Review,Pisces,-1,26.7775,7.3310834,116.0,4.5,,
SMDG0006543-000029,66.7,Needs Review,Pisces,-1,1.72625,-0.00805556,77.0895,,31622776.6,
UDG-R5,66.7,Needs Review,Pisces,-1,358.616,0.322,,2.1,110000000.0,
UDG-R6,66.7,Needs Review,Pisces,-1,358.497,0.454,,1.8,200000000.0,
113790,66.7,Needs Review,Pisces,1,18.25875,27.6368889,69.0,2.4,,
322019,66.7,Needs Review,Pisces,9,344.6120833,1.8496944,72.0,3.9,,
DFUWS-16,66.7,Needs Review,Pisces,10,21.0541666667,5.1530166667,26.9,2.64,,
Triangulum IV,66.7,Needs Review,Pisces,11,22.1622,30.9843,0.932,1.749,,
DFUWS-109,66.7,Needs Review,Pisces,34,349.3148333333,7.871375,54.0,4.99,,
PEG J232037+080934.3,66.7,Needs Review,Pisces,34,350.1541667,8.1595278,50.8,1.441,,
PEG J232038+081046.9,66.7,Needs Review,Pisces,34,350.15833,8.17969,50.8,0.67,,
PEG J232049+080806.2,66.7,Needs Review,Pisces,34,350.20417,8.13506,50.8,0.73,,
PEG J232054+080838.8,66.7,Needs Review,Pisces,34,350.225,8.14411,50.8,0.99,,
DFUWS-184,66.7,Needs Review,Pisces,35,350.917875,8.0953888889,44.3,4.23,,
SMDG0016502-002756,66.7,Needs Review,Pisces,69,4.2091667,-0.4655556,89.9377,,100000000.0,
SMDG0021031+004447,66.7,Needs Review,Pisces,69,5.2629167,0.7463889,94.2205,,79432823.47,
SMDG0025396+011515,66.7,Needs Review,Pisces,72,6.415,1.2541667,81.3722,,31622776.6,
KiDS_UDG_ESO466-021_329.75_28.44,66.7,Needs Review,Pisces Austrinus,-1,329.7547,-28.4454,100.8,3.096,,
IC1459_UDG3,66.7,Needs Review,Pisces Austrinus,36,344.4265,-36.0838888889,28.7,3.37,,
IC1459_UDG4,66.7,Needs Review,Pisces Austrinus,36,344.096958333,-36.0622222222,28.7,1.51,,
KiDS_UDG_IC5157_330.40_35.22,66.7,Needs Review,Pisces Austrinus,47,330.4094,-35.2232,64.1,1.743,,
KiDS_UDG_IC5157_330.70_34.75,66.7,Needs Review,Pisces Austrinus,47,330.7037,-34.7567,64.1,1.462,,
KiDS_UDG_IC5157_330.72_34.90,66.7,Needs Review,Pisces Austrinus,47,330.7258,-34.9,64.1,1.879,,
KiDS_UDG_IC5157_330.96_35.20,66.7,Needs Review,Pisces Austrinus,47,330.9632,-35.2004,64.1,1.325,,
KiDS_UDG_NGC7176_330.10_31.78,66.7,Needs Review,Pisces Austrinus,51,330.1037,-31.786,36.4,1.577,,
KiDS_UDG_NGC7176_330.56_32.84,66.7,Needs Review,Pisces Austrinus,51,330.5658,-32.8489,36.4,1.408,,
KiDS_UDG_NGC7176_330.58_31.57,66.7,Needs Review,Pisces Austrinus,51,330.5837,-31.5786,36.4,1.415,,
KiDS_UDG_NGC7176_331.36_31.55,66.7,Needs Review,Pisces Austrinus,51,331.3604,-31.5593,36.4,1.404,,
KiDS_UDG_NGC7176_331.79_31.07,66.7,Needs Review,Pisces Austrinus,51,331.7972,-31.0796,36.4,1.818,,
KiDS_UDG_NGC7176_331.81_32.20,66.7,Needs Review,Pisces Austrinus,51,331.8153,-32.207,36.4,1.528,,
1675,66.7,Needs Review,Sculptor,-1,3.59833,-30.41287,,2.05,17378008.0,
1916,66.7,Needs Review,Sculptor,-1,3.5842,-30.41006,,1.9,74131024.0,
2494,66.7,Needs Review,Sculptor,-1,3.60566,-30.40536,,2.82,218776162.0,
3073,66.7,Needs Review,Sculptor,-1,3.61693,-30.40145,,2.86,208929613.0,
3396,66.7,Needs Review,Sculptor,-1,3.59815,-30.3989,,3.85,75857758.0,
3626,66.7,Needs Review,Sculptor,-1,3.60776,-30.39523,,2.1,44668359.0,
3637,66.7,Needs Review,Sculptor,-1,3.57268,-30.39634,,1.93,190546072.0,
3896,66.7,Needs Review,Sculptor,-1,3.60125,-30.39521,,1.88,48977882.0,
4426,66.7,Needs Review,Sculptor,-1,3.57906,-30.38928,,2.06,323593657.0,
4512,66.7,Needs Review,Sculptor,-1,3.61281,-30.39049,,2.07,72443596.0,
4692,66.7,Needs Review,Sculptor,-1,3.5773,-30.38628,,1.8,35481339.0,
4720,66.7,Needs Review,Sculptor,-1,3.5898,-30.38792,,2.89,52480746.0,
4812,66.7,Needs Review,Sculptor,-1,3.6084,-30.38727,,2.75,120226443.0,
5026,66.7,Needs Review,Sculptor,-1,3.57398,-30.38495,,1.64,11481536.0,
5444,66.7,Needs Review,Sculptor,-1,3.58341,-30.38218,,1.83,12589254.0,
5869,66.7,Needs Review,Sculptor,-1,3.60999,-30.37962,,3.42,165958687.0,
6641,66.7,Needs Review,Sculptor,-1,3.60298,-30.3723,,2.03,147910839.0,
A2744clu0112,66.7,Needs Review,Sculptor,-1,3.5817,-30.4312,1530.0,2.0,,
A2744clu7089,66.7,Needs Review,Sculptor,-1,3.5835,-30.3822,,2.55,12600000.0,
ID 2114,66.7,Needs Review,Sculptor,-1,3.58692,-30.40987,,2.24,24500000.0,
ID 2494,66.7,Needs Review,Sculptor,-1,3.60566,-30.40536,,2.82,219000000.0,
ID 2706,66.7,Needs Review,Sculptor,-1,3.60307,-30.40571,,3.33,182000000.0,
ID 3073,66.7,Needs Review,Sculptor,-1,3.61693,-30.40145,,2.86,209000000.0,
ID 3396,66.7,Needs Review,Sculptor,-1,3.59815,-30.3989,,3.85,75900000.0,
ID 3626,66.7,Needs Review,Sculptor,-1,3.60776,-30.39523,,2.1,44700000.0,
ID 3896,66.7,Needs Review,Sculptor,-1,3.60125,-30.39521,,1.88,49000000.0,
ID 4464,66.7,Needs Review,Sculptor,-1,3.58152,-30.39016,,2.33,186000000.0,
ID 4512,66.7,Needs Review,Sculptor,-1,3.61281,-30.39049,,2.07,72400000.0,
ID 4692,66.7,Needs Review,Sculptor,-1,3.5773,-30.38628,,1.8,35500000.0,
ID 4720,66.7,Needs Review,Sculptor,-1,3.5898,-30.38792,,2.89,52500000.0,
ID 5740,66.7,Needs Review,Sculptor,-1,3.58105,-30.38084,,1.58,10700000.0,
ID 6641,66.7,Needs Review,Sculptor,-1,3.60298,-30.3723,,2.03,148000000.0,
NGC150-UDG1,66.7,Needs Review,Sculptor,-1,8.5645,-27.8036,20.9,3.9,,
dw0009-25,66.7,Needs Review,Sculptor,-1,2.4075,-25.049222,100.0,4.0,,
dw0010-25,66.7,Needs Review,Sculptor,11,2.659167,-25.334944,7.67,1.069,,
KiDS_UDG_15,66.7,Needs Review,Sculptor,31,18.562234,-32.4841,83.1,1.839,,
KiDS_UDG_17,66.7,Needs Review,Sculptor,31,18.639711,-32.1925,83.1,1.702,,
KiDS_UDG_18,66.7,Needs Review,Sculptor,31,18.671723,-32.2038,83.1,3.515,,
KiDS_UDG_19,66.7,Needs Review,Sculptor,31,19.011245,-31.7601,83.1,1.733,,
KiDS_UDG_NGC0439_18.6032.46,66.7,Needs Review,Sculptor,31,18.6007,-32.462,83.1,1.74,,
KiDS_UDG_IC5358_356.70_28.12,66.7,Needs Review,Sculptor,48,356.706,-28.124,123.0,2.582,,
KiDS_UDG_IC5358_356.78_28.24,66.7,Needs Review,Sculptor,48,356.7852,-28.2484,123.0,3.567,,
KiDS_UDG_NGC7507_347.06_28.18,66.7,Needs Review,Sculptor,52,347.0601,-28.183,22.9,1.457,,
KiDS_UDG_NGC7507_347.969_28.92,66.7,Needs Review,Sculptor,52,347.9699,-28.926,22.9,1.513,,
COSMOS-UDG1,66.7,Needs Review,Sextans,-1,150.1577458,2.40885,,2.64,250000000.0,
COSMOS-UDG2,66.7,Needs Review,Sextans,-1,150.0989667,2.3682972,,1.7,220000000.0,
dw100000-074116,66.7,Needs Review,Sextans,11,150.0035458333,-7.6880277777,9.7,0.61262,,
dw100053-082223,66.7,Needs Review,Sextans,11,150.2230916667,-8.3731166667,9.7,0.1565,,
dw100054-083149,66.7,Needs Review,Sextans,11,150.2288583333,-8.5304722223,9.7,0.25713,,
dw100136-075230,66.7,Needs Review,Sextans,11,150.4041458333,-7.8751361111,9.7,0.36497,,
dw100158-085117,66.7,Needs Review,Sextans,11,150.4922541667,-8.8549166667,9.7,0.43855,,
dw100201-081836,66.7,Needs Review,Sextans,11,150.5043875,-8.3101666667,9.7,0.22673,,
dw100216-075729,66.7,Needs Review,Sextans,11,150.5707375,-7.9582833333,9.7,0.09621,,
dw100356-064527,66.7,Needs Review,Sextans,11,150.98525,-6.7577388889,9.7,0.27342,,
dw100407-064747,66.7,Needs Review,Sextans,11,151.0297125,-6.7964055556,9.7,0.20351,,
dw100454-064231,66.7,Needs Review,Sextans,11,151.2258583333,-6.7088027778,9.7,0.40294,,
dw100512-073256,66.7,Needs Review,Sextans,11,151.3000166667,-7.5490972222,9.7,0.10682,,
dw100532-063420,66.7,Needs Review,Sextans,11,151.3867041667,-6.572325,9.7,0.19079,,
dw100535-074459,66.7,Needs Review,Sextans,11,151.3960708333,-7.7498083333,9.7,0.87511,,
dw100539-082337,66.7,Needs Review,Sextans,11,151.4153666667,-8.3936888889,9.7,0.06361,,
dw100553-075248,66.7,Needs Review,Sextans,11,151.4739958333,-7.8802694445,9.7,0.08995,,
dw1006009-082426,66.7,Needs Review,Sextans,11,151.5384541667,-8.4073222222,9.7,0.10893,,
dw100612-073002,66.7,Needs Review,Sextans,11,151.5526083333,-7.5006694444,9.7,0.42276,,
dw100626-073257,66.7,Needs Review,Sextans,11,151.6110083333,-7.5492805555,9.7,0.45237,,
dw100633-073033,66.7,Needs Review,Sextans,11,151.64,-7.5091805556,9.7,0.2954,,
dw100634-082819,66.7,Needs Review,Sextans,11,151.645075,-8.4719805556,9.7,0.06606,,
dw100649-082105,66.7,Needs Review,Sextans,11,151.7048125,-8.3514555556,9.7,0.09127,,
dw100720-071547,66.7,Needs Review,Sextans,11,151.8342833333,-7.2631972222,9.7,0.55102,,
dw100955-071929,66.7,Needs Review,Sextans,11,152.4812208333,-7.3249138889,9.7,0.15814,,
dw101023-065948,66.7,Needs Review,Sextans,11,152.5996416667,-6.9967527777,9.7,0.15444,,
113949,66.7,Needs Review,Triangulum,-1,27.4108333,30.6807778,102.0,2.5,,
GAMA 526784,66.7,Needs Review,Unknown,-1,,,40.0,2.5,199526231.5,0.92
MATLAS-1824,66.7,Needs Review,Unknown,-1,,,46.3,2.93,20417000.0,0.642857
Y358,66.7,Needs Review,Unknown,-1,,,100.0,2.1,140000000.0,0.9
Holmberg IX,66.7,Needs Review,Ursa Major,11,149.383125,69.046,3.6,,4000000.0,
SMDG1126214+434408,66.7,Needs Review,Ursa Major,11,171.58937,43.73553,16.8,0.78,,
SMDG1126532+432749,66.7,Needs Review,Ursa Major,11,171.72158,43.46373,16.8,0.4,,
SMDG1132312+470704,66.7,Needs Review,Ursa Major,11,173.12985,47.11774,13.6,0.44,,
SMDG1152340+370702,66.7,Needs Review,Ursa Major,11,178.14169,37.11711,13.8,0.62,,
SMDG1155345+551658,66.7,Needs Review,Ursa Major,11,178.89382,55.28269,20.8,0.42,,
SMDG1155406+552155,66.7,Needs Review,Ursa Major,11,178.91909,55.3652,20.8,1.21,,
SMDG1156093+551556,66.7,Needs Review,Ursa Major,11,179.03881,55.2655,20.8,0.76,,
SMDG1158469+473107,66.7,Needs Review,Ursa Major,11,179.69539,47.51862,17.9,0.54,,
M101-DF5,66.7,Needs Review,Ursa Major,56,211.11709,55.616788,27.0,4.9,,
M101-DF6,66.7,Needs Review,Ursa Major,56,212.07927,55.190214,27.0,2.9,,
M101-DF7,66.7,Needs Review,Ursa Major,56,211.45134,55.132899,27.0,2.6,,
NGC3625-DGSAT-4,66.7,Needs Review,Ursa Major,57,170.419958,57.410278,37.0,2.175,,
NGC3669-DGSAT-3,66.7,Needs Review,Ursa Major,63,171.661583,57.688639,43.0,3.912,,
LSBG-490,66.7,Needs Review,Virgo,-1,181.933,1.172,,4.7,144500000.0,
KDG 218,66.7,Needs Review,Virgo,11,196.4329167,-7.7588889,22.0,2.52,,
KiDS_UDG_NGC4636_188.23_3.36,66.7,Needs Review,Virgo,11,188.2329,3.3605,17.5,1.682,,
KiDS_UDG_NGC4636_190.46_2.74,66.7,Needs Review,Virgo,11,190.466,2.7446,17.5,1.516,,
KiDS_UDG_NGC4636_191.23_2.29,66.7,Needs Review,Virgo,11,191.2318,2.2959,17.5,1.414,,
KiDS_UDG_NGC4636_191.82_1.72,66.7,Needs Review,Virgo,11,191.82201,-1.7203,17.5,1.412,,
KiDS_UDG_NGC4636_192.50_3.21,66.7,Needs Review,Virgo,11,192.5062,3.2154,17.5,1.678,,
KiDS_UDG_NGC5576_191.98_2.54,66.7,Needs Review,Virgo,11,191.9899,-2.5431,22.5,1.649,,
KiDS_UDG_NGC5576_192.05_0.83,66.7,Needs Review,Virgo,11,192.0504,-0.8391,22.5,1.412,,
KiDS_UDG_NGC5576_192.23_0.78,66.7,Needs Review,Virgo,11,192.2392,-0.78,22.5,1.4,,
SMDG1220588+085156,66.7,Needs Review,Virgo,11,185.24491,8.86568,20.0,1.39,,
SMDG1222266+084719,66.7,Needs Review,Virgo,11,185.61079,8.7887,20.0,1.51,,
SMDG1222421+085000,66.7,Needs Review,Virgo,11,185.67536,8.83311,20.0,1.46,,
SMDG1222509+085408,66.7,Needs Review,Virgo,11,185.71224,8.90232,20.0,1.16,,
SMDG1222512+085046,66.7,Needs Review,Virgo,11,185.71333,8.8462,20.0,0.8,,
KiDS_UDG_NGC5846_223.85_1.03,66.7,Needs Review,Virgo,19,223.8568,1.03,26.8,1.739,,
KiDS_UDG_NGC5846_224.61_1.54,66.7,Needs Review,Virgo,19,224.6193,1.5422,26.8,1.434,,
KiDS_UDG_NGC5846_225.83_1.43,66.7,Needs Review,Virgo,19,225.8391,1.4308,26.8,1.576,,
KiDS_UDG_NGC5846_226.07_1.75,66.7,Needs Review,Virgo,19,226.0799,1.755,26.8,1.593,,
MATLAS-1938,66.7,Needs Review,Virgo,19,225.13758,2.230778,25.0,1.57,,
KiDS_UDG_NGC4073_180.58_2.26,66.7,Needs Review,Virgo,49,180.5874,2.2665,87.5,2.152,,
KiDS_UDG_NGC4073_180.66_1.83,66.7,Needs Review,Virgo,49,180.6606,1.8314,87.5,1.888,,
KiDS_UDG_NGC4073_180.84_1.79,66.7,Needs Review,Virgo,49,180.8461,1.79,87.5,1.916,,
KiDS_UDG_NGC4073_180.86_1.40,66.7,Needs Review,Virgo,49,180.8698,1.4058,87.5,2.216,,
KiDS_UDG_NGC4073_180.88_1.80,66.7,Needs Review,Virgo,49,180.8865,1.803,87.5,2.64,,
KiDS_UDG_NGC4073_180.92_1.93,66.7,Needs Review,Virgo,49,180.9242,1.9327,87.5,2.296,,
KiDS_UDG_NGC4073_181.03_1.58,66.7,Needs Review,Virgo,49,181.0309,1.5832,87.5,2.784,,
KiDS_UDG_NGC4073_181.04_1.87,66.7,Needs Review,Virgo,49,181.0409,1.8736,87.5,1.888,,
KiDS_UDG_NGC4073_181.17_1.45,66.7,Needs Review,Virgo,49,181.17,1.4507,87.5,1.72,,
KiDS_UDG_NGC4073_181.24_1.95,66.7,Needs Review,Virgo,49,181.2471,1.9554,87.5,1.86,,
KiDS_UDG_NGC4073_181.24_1.98,66.7,Needs Review,Virgo,49,181.247,1.9873,87.5,1.888,,
KiDS_UDG_NGC4073_181.35_1.92,66.7,Needs Review,Virgo,49,181.352,1.9237,87.5,2.176,,
KiDS_UDG_NGC4073_181.78_1.90,66.7,Needs Review,Virgo,49,181.7882,1.9005,87.5,1.824,,
KiDS_UDG_NGC4690_214.81_3.12,66.7,Needs Review,Virgo,50,214.8123,3.1243,40.1,1.568,,
KiDS_UDG_NGC4690_215.51_3.58,66.7,Needs Review,Virgo,50,215.5182,3.5866,40.1,1.642,,
KiDS_UDG_NGC4690_217.02_3.18,66.7,Needs Review,Virgo,50,217.029,3.1863,40.1,1.447,,
KiDS_UDG_NGC4690_217.71_3.20,66.7,Needs Review,Virgo,50,217.7127,3.2068,40.1,1.568,,
KiDS_UDG_UGC07813_189.78_0.14,66.7,Needs Review,Virgo,53,189.7877,0.1446,100.8,3.919,,
KiDS_UDG_UGC07813_189.91_0.82,66.7,Needs Review,Virgo,53,189.9156,0.8249,100.8,2.778,,
KiDS_UDG_UGC07813_189.94_0.04,66.7,Needs Review,Virgo,53,189.9486,0.0408,100.8,4.766,,
KiDS_UDG_UGC07813_190.20_0.44,66.7,Needs Review,Virgo,53,190.2022,0.4496,100.8,3.427,,
M0717clu0069,50.0,Needs Review,Auriga,-1,109.4029,37.7197,,2.51,,
M0717clu0456,50.0,Needs Review,Auriga,-1,109.42,37.7254,,1.68,,
M0717clu1415,50.0,Needs Review,Auriga,-1,109.3851,37.7338,,3.09,,
M0717clu5158,50.0,Needs Review,Auriga,-1,109.3811,37.7647,,1.75,,
M0717clu5661,50.0,Needs Review,Auriga,-1,109.3872,37.7699,,2.85,,
M0717clu5958,50.0,Needs Review,Auriga,-1,109.3839,37.7733,,2.48,,
SMDG1243448+323203,50.0,Needs Review,Canes Venatici,-1,190.93667,32.53417,,6.08491,,
SMDG1320482+314822,50.0,Needs Review,Canes Venatici,-1,200.20083,31.80611,,2.78302,,
SMDG1333170+281431,50.0,Needs Review,Canes Venatici,-1,203.32083,28.24194,,2.78302,,
SMDG1340312+282659,50.0,Needs Review,Canes Venatici,-1,205.13,28.44972,,3.25472,,
KK220,50.0,Needs Review,Canes Venatici,11,206.9016,33.20611,11.1,,,
KK198,50.0,Needs Review,Centaurus,-1,200.7333,-33.5725,50.0,,,
003414-081008,50.0,Needs Review,Cetus,-1,8.5585,-8.1691,,1.04,,
003637-082457,50.0,Needs Review,Cetus,-1,9.1542,-8.416,,0.71,,
004103-210808,50.0,Needs Review,Cetus,-1,10.2636,-21.1356,,0.38,,
005124-065818,50.0,Needs Review,Cetus,-1,12.8526,-6.9719,,0.45,,
005733-040804,50.0,Needs Review,Cetus,-1,14.3901,-4.1345,,0.97,,
005914-075715,50.0,Needs Review,Cetus,-1,14.8103,-7.9544,,0.68,,
005916-073511,50.0,Needs Review,Cetus,-1,14.8192,-7.5867,,0.45,,
005949-071341,50.0,Needs Review,Cetus,-1,14.9559,-7.2281,,0.48,,
010149-073750,50.0,Needs Review,Cetus,-1,15.4583,-7.6308,,1.08,,
010339-061053,50.0,Needs Review,Cetus,-1,15.9145,-6.1814,,1.18,,
0221+0034,50.0,Needs Review,Cetus,-1,35.4575,0.5780556,,11.35,,
0225-0049,50.0,Needs Review,Cetus,-1,36.44,-0.8305556,,1.33,,
0227+0040,50.0,Needs Review,Cetus,-1,36.7545833,0.6822223,,7.79,,
0249+0146,50.0,Needs Review,Cetus,-1,42.4375,1.7711111,,6.19,,
0319+0015,50.0,Needs Review,Cetus,-1,49.8091667,0.25,,3.66,,
338,50.0,Needs Review,Cetus,-1,36.37673,-5.04815,40.0,,,
A370clu0353,50.0,Needs Review,Cetus,-1,39.9598,-1.6067,,2.78,,
A370clu0459,50.0,Needs Review,Cetus,-1,39.9636,-1.6043,,1.84,,
A370clu0646,50.0,Needs Review,Cetus,-1,39.9604,-1.6014,,2.18,,
A370clu0896,50.0,Needs Review,Cetus,-1,39.9838,-1.5979,,4.19,,
A370clu1046,50.0,Needs Review,Cetus,-1,39.9821,-1.5958,,2.64,,
A370clu1456,50.0,Needs Review,Cetus,-1,39.9851,-1.5917,,2.3,,
A370clu1760,50.0,Needs Review,Cetus,-1,39.9958,-1.5885,,1.7,,
A370clu2123,50.0,Needs Review,Cetus,-1,39.9822,-1.5854,,3.04,,
A370clu2258,50.0,Needs Review,Cetus,-1,39.9887,-1.5837,,3.03,,
A370clu2416,50.0,Needs Review,Cetus,-1,39.9451,-1.5827,,2.11,,
A370clu2512,50.0,Needs Review,Cetus,-1,39.9897,-1.582,,1.69,,
A370clu2569,50.0,Needs Review,Cetus,-1,39.9863,-1.582,,2.09,,
A370clu3299,50.0,Needs Review,Cetus,-1,39.9402,-1.5762,,1.82,,
A370clu3386,50.0,Needs Review,Cetus,-1,39.9506,-1.5754,,1.66,,
A370clu3876,50.0,Needs Review,Cetus,-1,39.9615,-1.573,,2.01,,
