galaxy_name,completeness_pct,quality_flag,constellation,cluster_id,ra,dec,distance_mpc,effective_radius_kpc,stellar_mass_solar,dark_matter_fraction
003506-280306,50.0,Needs Review,Sculptor,-1,8.7789,-28.0518,,1.45,,
004434-314204,50.0,Needs Review,Sculptor,-1,11.1453,-31.7013,,0.23,,
004643-313058,50.0,Needs Review,Sculptor,-1,11.6808,-31.5163,,0.61,,
005236-310921,50.0,Needs Review,Sculptor,-1,13.1524,-31.1561,,0.71,,
005249-305753,50.0,Needs Review,Sculptor,-1,13.2051,-30.9648,,0.32,,
DES J0113.9-3142,50.0,Needs Review,Sculptor,25,18.4983,-31.7043,84.8,,,
MATLAS-2094,50.0,Needs Review,Serpens,-1,238.3115,0.709722,30.6,,,
NGC 3115,50.0,Needs Review,Sextans,5,151.3083,-7.7167,9.4,,,
MATLAS-646,50.0,Needs Review,Sextans,10,153.373417,3.448667,21.8,,,
112,50.0,Needs Review,Unknown,-1,,,72.0,1.53,54954000.0,
367,50.0,Needs Review,Unknown,-1,,,100.0,1.48,38018900.0,
374,50.0,Needs Review,Unknown,-1,,,97.65,1.01,21850000.0,
386,50.0,Needs Review,Unknown,-1,,,16.5,1.93,125893000.0,
395,50.0,Needs Review,Unknown,-1,,,16.5,0.69,5495400.0,
412,50.0,Needs Review,Unknown,-1,,,103.0,0.88,13803800.0,
421,50.0,Needs Review,Unknown,-1,,,16.5,0.74,7244400.0,
424,50.0,Needs Review,Unknown,-1,,,72.0,1.36,5011870.0,
425,50.0,Needs Review,Unknown,-1,,,97.65,3.11,26302700.0,
99,50.0,Needs Review,Unknown,-1,,,2.65,2.09,16595900.0,
AGC215423,50.0,Needs Review,Unknown,-1,,,91.8,6.48,107151930.0,
AGC233768,50.0,Needs Review,Unknown,-1,,,115.2,4.25,275422870.0,
AGC238976,50.0,Needs Review,Unknown,-1,,,105.4,7.67,239883292.0,
AGC241923,50.0,Needs Review,Unknown,-1,,,86.7,3.6,562341325.0,
AGC721966,50.0,Needs Review,Unknown,-1,,,78.9,0.6,389050000.0,
Antlia II,50.0,Needs Review,Unknown,-1,,,0.132,2.9,880000.0,
EDwC-0141,50.0,Needs Review,Unknown,-1,,,72.0,1.73,20400000.0,
EDwC-0791,50.0,Needs Review,Unknown,-1,,,72.0,1.06,16982437.0,
J125848.94+281037.1,50.0,Needs Review,Unknown,-1,,,100.0,1.5,50160000.0,
LSBG-575,50.0,Needs Review,Unknown,-1,,,29.5,1.6,26000000.0,
MATLAS-1059,50.0,Needs Review,Unknown,-1,,,33.0,3.02,69200000.0,
MATLAS-1154,50.0,Needs Review,Unknown,-1,,,24.6,1.47,25118864.0,
MATLAS-1174,50.0,Needs Review,Unknown,-1,,,38.0,2.56,37200000.0,
MATLAS-1205,50.0,Needs Review,Unknown,-1,,,39.2,1.89,20417000.0,
MATLAS-1216,50.0,Needs Review,Unknown,-1,,,39.0,1.63,28200000.0,
MATLAS-1225,50.0,Needs Review,Unknown,-1,,,19.0,1.38,20000000.0,
MATLAS-1245,50.0,Needs Review,Unknown,-1,,,31.5,2.13,20417000.0,
MATLAS-1246,50.0,Needs Review,Unknown,-1,,,37.2,2.7,77625000.0,
MATLAS-1248,50.0,Needs Review,Unknown,-1,,,37.2,2.7,77625000.0,
MATLAS-1262,50.0,Needs Review,Unknown,-1,,,32.0,1.75,77600000.0,
MATLAS-1274,50.0,Needs Review,Unknown,-1,,,37.2,2.56,77625000.0,
MATLAS-1302,50.0,Needs Review,Unknown,-1,,,37.0,1.75,12000000.0,
MATLAS-1321,50.0,Needs Review,Unknown,-1,,,37.2,1.96,204173794.0,
MATLAS-1332,50.0,Needs Review,Unknown,-1,,,37.2,1.71,177827941.0,
MATLAS-1337,50.0,Needs Review,Unknown,-1,,,19.1,2.15,20417000.0,
MATLAS-138,50.0,Needs Review,Unknown,-1,,,37.5,1.7,165958690.0,
MATLAS-1400,50.0,Needs Review,Unknown,-1,,,17.4,1.31,50118723.0,
MATLAS-1408,50.0,Needs Review,Unknown,-1,,,14.3,1.68,138038421.0,
MATLAS-1412,50.0,Needs Review,Unknown,-1,,,16.5,1.26,33884416.0,
MATLAS-1413,50.0,Needs Review,Unknown,-1,,,41.0,3.52,70800000.0,
MATLAS-1437,50.0,Needs Review,Unknown,-1,,,16.5,1.4,38904514.0,
MATLAS-1470,50.0,Needs Review,Unknown,-1,,,16.5,1.13,74131024.0,
MATLAS-1485,50.0,Needs Review,Unknown,-1,,,16.5,1.25,44668359.0,
MATLAS-149,50.0,Needs Review,Unknown,-1,,,37.0,2.0,17800000.0,
MATLAS-1493,50.0,Needs Review,Unknown,-1,,,40.2,1.86,20417000.0,
MATLAS-1530,50.0,Needs Review,Unknown,-1,,,39.6,1.62,16982437.0,
MATLAS-1534,50.0,Needs Review,Unknown,-1,,,40.0,0.98,44700000.0,
MATLAS-1539,50.0,Needs Review,Unknown,-1,,,39.6,1.53,83176377.0,
MATLAS-1545,50.0,Needs Review,Unknown,-1,,,39.6,1.85,21877616.0,
MATLAS-1550,50.0,Needs Review,Unknown,-1,,,32.0,1.59,29500000.0,
MATLAS-1558,50.0,Needs Review,Unknown,-1,,,32.0,2.13,21400000.0,
MATLAS-1577,50.0,Needs Review,Unknown,-1,,,31.5,1.14,26302680.0,
MATLAS-1589,50.0,Needs Review,Unknown,-1,,,30.0,1.7,12900000.0,
MATLAS-1606,50.0,Needs Review,Unknown,-1,,,37.1,1.73,77625000.0,
MATLAS-1615,50.0,Needs Review,Unknown,-1,,,37.1,2.85,20417000.0,
MATLAS-1616,50.0,Needs Review,Unknown,-1,,,30.0,2.45,53700000.0,
MATLAS-1618,50.0,Needs Review,Unknown,-1,,,30.3,1.06,14125375.0,
MATLAS-1630,50.0,Needs Review,Unknown,-1,,,30.0,1.91,19100000.0,
MATLAS-1647,50.0,Needs Review,Unknown,-1,,,37.0,1.33,9120000.0,
MATLAS-1662,50.0,Needs Review,Unknown,-1,,,37.1,1.27,42657952.0,
MATLAS-1667,50.0,Needs Review,Unknown,-1,,,30.0,1.12,54954087.0,
MATLAS-1740,50.0,Needs Review,Unknown,-1,,,25.8,1.32,5248075.0,
MATLAS-177,50.0,Needs Review,Unknown,-1,,,22.0,1.69,30900000.0,
MATLAS-1779,50.0,Needs Review,Unknown,-1,,,39.0,2.68,81300000.0,
MATLAS-1801,50.0,Needs Review,Unknown,-1,,,38.8,1.29,29512092.0,
MATLAS-1847,50.0,Needs Review,Unknown,-1,,,23.2,1.73,20417000.0,
MATLAS-1855,50.0,Needs Review,Unknown,-1,,,23.2,1.3,20417000.0,
MATLAS-1865,50.0,Needs Review,Unknown,-1,,,27.0,1.44,26900000.0,
MATLAS-1888,50.0,Needs Review,Unknown,-1,,,27.0,1.47,30902954.0,
MATLAS-1907,50.0,Needs Review,Unknown,-1,,,24.0,1.49,35500000.0,
MATLAS-1975,50.0,Needs Review,Unknown,-1,,,26.0,1.64,38000000.0,
MATLAS-1985,50.0,Needs Review,Unknown,-1,,,26.0,1.94,91200000.0,
MATLAS-1991,50.0,Needs Review,Unknown,-1,,,25.2,1.53,77625000.0,
MATLAS-1996,50.0,Needs Review,Unknown,-1,,,21.8,1.56,20417000.0,
MATLAS-2021,50.0,Needs Review,Unknown,-1,,,22.0,1.86,12000000.0,
MATLAS-2069,50.0,Needs Review,Unknown,-1,,,25.2,1.29,11481536.0,
MATLAS-207,50.0,Needs Review,Unknown,-1,,,35.3,0.94,13803842.0,
MATLAS-2176,50.0,Needs Review,Unknown,-1,,,23.2,1.92,131825674.0,
MATLAS-2184,50.0,Needs Review,Unknown,-1,,,29.0,1.33,30200000.0,
MATLAS-262,50.0,Needs Review,Unknown,-1,,,30.0,1.36,25100000.0,
MATLAS-290,50.0,Needs Review,Unknown,-1,,,38.4,1.58,125892541.0,
MATLAS-347,50.0,Needs Review,Unknown,-1,,,12.3,1.32,18620871.0,
MATLAS-365,50.0,Needs Review,Unknown,-1,,,31.0,0.75,13200000.0,
MATLAS-368,50.0,Needs Review,Unknown,-1,,,31.0,2.63,17000000.0,
MATLAS-401,50.0,Needs Review,Unknown,-1,,,35.1,1.83,177827941.0,
MATLAS-405,50.0,Needs Review,Unknown,-1,,,28.0,2.31,43700000.0,
MATLAS-478,50.0,Needs Review,Unknown,-1,,,22.0,2.02,112000000.0,
MATLAS-524,50.0,Needs Review,Unknown,-1,,,27.0,1.61,56234133.0,
MATLAS-627,50.0,Needs Review,Unknown,-1,,,45.8,1.7,46773514.0,
MATLAS-658,50.0,Needs Review,Unknown,-1,,,33.0,1.99,24500000.0,
MATLAS-682,50.0,Needs Review,Unknown,-1,,,40.8,1.22,8709636.0,
MATLAS-787,50.0,Needs Review,Unknown,-1,,,24.5,1.14,14125375.0,
MATLAS-799,50.0,Needs Review,Unknown,-1,,,25.0,2.0,74100000.0,
MATLAS-898,50.0,Needs Review,Unknown,-1,,,20.0,1.33,22400000.0,
MATLAS-976,50.0,Needs Review,Unknown,-1,,,26.3,1.21,22908677.0,
MATLAS-984,50.0,Needs Review,Unknown,-1,,,33.0,1.49,21900000.0,
MATLAS-987,50.0,Needs Review,Unknown,-1,,,32.7,1.32,46773514.0,
R-127-1,50.0,Needs Review,Unknown,-1,,,75.0,4.2,320000000.0,
Sagittarius dSph,50.0,Needs Review,Unknown,-1,,,0.02,2.6,132000000.0,
VCC 1017,50.0,Needs Review,Unknown,-1,,,16.5,4.29,335000000.0,
VCC 811,50.0,Needs Review,Unknown,-1,,,16.5,2.71,73000000.0,
WLM,50.0,Needs Review,Unknown,-1,,,0.93,2.11,41000000.0,
g1.90e10,50.0,Needs Review,Unknown,-1,,,16.5,1.36,12050000.0,
Abell 1314,50.0,Needs Review,Ursa Major,-1,173.7104,49.0578,140.2,,,
NGC 3079,50.0,Needs Review,Ursa Major,-1,150.491,55.68,18.68,,,
MATLAS-991,50.0,Needs Review,Ursa Major,40,170.7145,56.9153,33.4,,,
RXCJ1223.1+1037,50.0,Needs Review,Virgo,-1,185.7771,10.4572,109.7,,,
RXCJ1204.4+0154,50.0,Needs Review,Virgo,35,181.105,1.9006,85.7,,,
16983,33.3,Low Confidence,Aquarius,-1,336.23,-0.38,,,,
MACSJ0717.5+3745,33.3,Low Confidence,Auriga,-1,109.385958,37.749917,,,,
Dw1459+44,33.3,Low Confidence,Boötes,-1,224.91,44.6731,,,,
UGC9893sat,33.3,Low Confidence,Boötes,-1,233.2142,46.4319,,,,
Dw1155+78,33.3,Low Confidence,Camelopardalis,-1,178.9758,78.0789,,,,
Dw1234+76,33.3,Low Confidence,Camelopardalis,-1,188.5971,76.7261,,,,
SMDG0956+82,33.3,Low Confidence,Camelopardalis,-1,149.0542,82.89,,,,
Dw1339+39,33.3,Low Confidence,Canes Venatici,-1,204.9379,39.1358,,,,
SMDG1241+35,33.3,Low Confidence,Canes Venatici,-1,190.2958,35.1961,,,,
SMDG1243448+323203,33.3,Low Confidence,Canes Venatici,-1,190.94,32.54,,,,
SMDG1313187+312453,33.3,Low Confidence,Canes Venatici,-1,198.34,31.42,,,,
SMDG1320482+314822,33.3,Low Confidence,Canes Venatici,-1,200.2,31.8,,,,
SMDG1333170+281431,33.3,Low Confidence,Canes Venatici,-1,203.32,28.24,,,,
SMDG1340312+282659,33.3,Low Confidence,Canes Venatici,-1,205.13,28.45,,,,
SMDG1345+33,33.3,Low Confidence,Canes Venatici,-1,206.2958,33.1919,,,,
10225,33.3,Low Confidence,Cetus,-1,29.23,-4.41,,,,
14697,33.3,Low Confidence,Cetus,-1,32.76,-4.89,,,,
1505,33.3,Low Confidence,Cetus,-1,29.09,1.04,,,,
242,33.3,Low Confidence,Cetus,-1,30.34874,-6.82286,,,,
261,33.3,Low Confidence,Cetus,-1,31.59058,-6.39757,,,,
265,33.3,Low Confidence,Cetus,-1,32.27289,-6.30735,,,,
307,33.3,Low Confidence,Cetus,-1,33.81903,-6.42413,,,,
309,33.3,Low Confidence,Cetus,-1,34.17093,-3.51542,,,,
315,33.3,Low Confidence,Cetus,-1,34.27163,-3.56117,,,,
321,33.3,Low Confidence,Cetus,-1,35.34326,-5.42328,,,,
327,33.3,Low Confidence,Cetus,-1,35.36102,-5.43343,,,,
328,33.3,Low Confidence,Cetus,-1,35.44907,-5.65036,,,,
334,33.3,Low Confidence,Cetus,-1,36.33909,-5.5587,,,,
337,33.3,Low Confidence,Cetus,-1,36.3633,-4.96164,,,,
4322,33.3,Low Confidence,Cetus,-1,36.44,-3.21,,,,
61766250,33.3,Low Confidence,Cetus,-1,30.1112,-9.24769,,,,
62011325,33.3,Low Confidence,Cetus,-1,29.9449,-6.78979,,,,
62053525,33.3,Low Confidence,Cetus,-1,29.8595,-16.8586,,,,
62071354,33.3,Low Confidence,Cetus,-1,29.8342,-17.1604,,,,
62227622,33.3,Low Confidence,Cetus,-1,29.5063,-13.3511,,,,
62371677,33.3,Low Confidence,Cetus,-1,29.6675,-5.35506,,,,
62840965,33.3,Low Confidence,Cetus,-1,30.1905,-6.18018,,,,
63527438,33.3,Low Confidence,Cetus,-1,30.1134,-4.56234,,,,
64480503,33.3,Low Confidence,Cetus,-1,29.4619,-23.0107,,,,
64560481,33.3,Low Confidence,Cetus,-1,30.0521,-5.09785,,,,
64697654,33.3,Low Confidence,Cetus,-1,29.5818,-8.50243,,,,
730,33.3,Low Confidence,Cetus,-1,34.15,-2.12,,,,
7629,33.3,Low Confidence,Cetus,-1,29.16,-1.82,,,,
962,33.3,Low Confidence,Cetus,-1,33.67,-4.57,,,,
9754,33.3,Low Confidence,Cetus,-1,33.34,-2.88,,,,
SMDG0220-00,33.3,Low Confidence,Cetus,-1,35.2008,-0.465,,,,
SMDG0223-02,33.3,Low Confidence,Cetus,-1,35.8279,-2.0569,,,,
SMDG1212080+281630,33.3,Low Confidence,Coma Berenices,-1,183.033401,28.275014,,,,
SMDG1212084+290349,33.3,Low Confidence,Coma Berenices,-1,183.035145,29.063514,,,,
SMDG1212454+273507,33.3,Low Confidence,Coma Berenices,-1,183.18935,27.585352,,,,
SMDG1213061+294549,33.3,Low Confidence,Coma Berenices,-1,183.275309,29.76371,,,,
SMDG1213219+293401,33.3,Low Confidence,Coma Berenices,-1,183.341232,29.56681,,,,
SMDG1213235+264641,33.3,Low Confidence,Coma Berenices,-1,183.347943,26.77799,,,,
SMDG1213512+282109,33.3,Low Confidence,Coma Berenices,-1,183.463343,28.352505,,,,
SMDG1214010+293203,33.3,Low Confidence,Coma Berenices,-1,183.504356,29.534183,,,,
SMDG1214279+294034,33.3,Low Confidence,Coma Berenices,-1,183.616139,29.675991,,,,
SMDG1214419+274955,33.3,Low Confidence,Coma Berenices,-1,183.674463,27.831858,,,,
SMDG1221+28,33.3,Low Confidence,Coma Berenices,-1,185.4571,28.52,,,,
SMDG1223447+295951,33.3,Low Confidence,Coma Berenices,-1,185.94,30.0,,,,
SMDG1225264+311647,33.3,Low Confidence,Coma Berenices,-1,186.36,31.28,,,,
SMDG1228115+290105,33.3,Low Confidence,Coma Berenices,-1,187.04,29.02,,,,
SMDG1230455+264650,33.3,Low Confidence,Coma Berenices,-1,187.69,26.79,,,,
SMDG1237294+204442,33.3,Low Confidence,Coma Berenices,-1,189.37,20.74,,,,
SMDG1249412+270646,33.3,Low Confidence,Coma Berenices,-1,192.42,27.11,,,,
SMDG1251456+305429,33.3,Low Confidence,Coma Berenices,-1,192.94,30.9,,,,
SMDG1256265+285929,33.3,Low Confidence,Coma Berenices,-1,194.11,28.99,,,,
SMDG1307463+291231,33.3,Low Confidence,Coma Berenices,-1,196.94,29.21,,,,
SMDG1315427+311847,33.3,Low Confidence,Coma Berenices,-1,198.93,31.31,,,,
Dw1709+74,33.3,Low Confidence,Draco,-1,257.44,74.1789,,,,
Dw1735+57,33.3,Low Confidence,Draco,-1,263.8942,57.8131,,,,
64773733,33.3,Low Confidence,Eridanus,-1,29.0012,-50.2462,,,,
MACSJ0416.1-2403,33.3,Low Confidence,Eridanus,-1,64.034917,-24.072444,,,,
62646182,33.3,Low Confidence,Fornax,-1,30.4643,-24.0018,,,,
62830903,33.3,Low Confidence,Fornax,-1,29.9594,-28.8656,,,,
63262376,33.3,Low Confidence,Fornax,-1,30.2929,-24.9787,,,,
63922768,33.3,Low Confidence,Fornax,-1,29.5244,-32.7958,,,,
64868340,33.3,Low Confidence,Fornax,-1,29.3394,-23.8729,,,,
Dw1559+46,33.3,Low Confidence,Hercules,-1,239.7608,46.3944,,,,
Dw1645+46,33.3,Low Confidence,Hercules,-1,251.4521,46.79,,,,
10447,33.3,Low Confidence,Hydra,-1,138.69,3.35,,,,
4198,33.3,Low Confidence,Hydra,-1,138.41,3.29,,,,
4312,33.3,Low Confidence,Hydra,-1,133.65,0.64,,,,
Dw0852-0210,33.3,Low Confidence,Hydra,-1,133.1479,-2.1781,,,,
61456395,33.3,Low Confidence,Hydrus,-1,29.7062,-60.4882,,,,
61580602,33.3,Low Confidence,Hydrus,-1,30.3125,-58.1927,,,,
63037584,33.3,Low Confidence,Hydrus,-1,28.9741,-59.5261,,,,
63097874,33.3,Low Confidence,Hydrus,-1,29.3755,-61.1452,,,,
63113174,33.3,Low Confidence,Hydrus,-1,29.1535,-61.4326,,,,
11853,33.3,Low Confidence,Leo,-1,172.28,0.61,,,,
1961,33.3,Low Confidence,Leo,-1,171.84,0.14,,,,
4995,33.3,Low Confidence,Leo,-1,167.77,1.09,,,,
6545,33.3,Low Confidence,Leo,-1,170.69,0.46,,,,
MACSJ1149.5+2223,33.3,Low Confidence,Leo,-1,177.39875,22.398536,,,,
SDSS J113939.59+262036.6,33.3,Low Confidence,Leo,-1,174.9149583,26.3435,,,,
SMDG1110+18,33.3,Low Confidence,Leo,-1,167.7292,18.9811,,,,
13527,33.3,Low Confidence,Libra,-1,221.83,-1.26,,,,
Sumo Puff,33.3,Low Confidence,Libra,-1,222.3131,-0.70188094,,,,
SMDG0740+40,33.3,Low Confidence,Lynx,-1,115.0958,40.5489,,,,
SPT-CL J2031-4037,33.3,Low Confidence,Microscopium,-1,307.9645833,-40.6205556,,,,
6922,33.3,Low Confidence,Pegasus,-1,336.65,5.19,,,,
63716543,33.3,Low Confidence,Phoenix,-1,30.0657,-39.5446,,,,
11537,33.3,Low Confidence,Pisces,-1,351.09,0.32,,,,
11934,33.3,Low Confidence,Pisces,-1,353.86,1.06,,,,
17332,33.3,Low Confidence,Pisces,-1,349.52,1.97,,,,
3365,33.3,Low Confidence,Pisces,-1,0.96,2.07,,,,
61508029,33.3,Low Confidence,Pisces,-1,29.925,4.60483,,,,
61638403,33.3,Low Confidence,Pisces,-1,29.9539,4.75811,,,,
61638933,33.3,Low Confidence,Pisces,-1,29.4862,4.74468,,,,
61712539,33.3,Low Confidence,Pisces,-1,30.2824,5.28992,,,,
Dw0010-0112,33.3,Low Confidence,Pisces,-1,2.61,-1.205,,,,
UDG_0.627707_-30.6654,33.3,Low Confidence,Sculptor,-1,0.627707,-30.6654,,,,
UDG_0.726513_-33.999,33.3,Low Confidence,Sculptor,-1,0.726513,-33.999,,,,
UDG_1.899134_-32.168,33.3,Low Confidence,Sculptor,-1,1.899134,-32.168,,,,
UDG_10.549599_-31.6502,33.3,Low Confidence,Sculptor,-1,10.549599,-31.6502,,,,
UDG_14.161699_-31.786,33.3,Low Confidence,Sculptor,-1,14.161699,-31.786,,,,
UDG_15.9952_-28.5139,33.3,Low Confidence,Sculptor,-1,15.9952,-28.5139,,,,
UDG_18.603041_-32.6282,33.3,Low Confidence,Sculptor,-1,18.603041,-32.6282,,,,
UDG_19.213181_-33.0282,33.3,Low Confidence,Sculptor,-1,19.213181,-33.0282,,,,
UDG_19.496324_-32.769,33.3,Low Confidence,Sculptor,-1,19.496324,-32.769,,,,
UDG_19.830581_-33.0867,33.3,Low Confidence,Sculptor,-1,19.830581,-33.0867,,,,
UDG_2.142476_-33.8264,33.3,Low Confidence,Sculptor,-1,2.142476,-33.8264,,,,
UDG_2.162882_-33.8838,33.3,Low Confidence,Sculptor,-1,2.162882,-33.8838,,,,
UDG_20.117843_-31.4713,33.3,Low Confidence,Sculptor,-1,20.117843,-31.4713,,,,
UDG_20.266866_-33.157,33.3,Low Confidence,Sculptor,-1,20.266866,-33.157,,,,
UDG_8.404569_-32.3808,33.3,Low Confidence,Sculptor,-1,8.404569,-32.3808,,,,
1079,33.3,Low Confidence,Sextans,-1,151.96,0.53,,,,
16596,33.3,Low Confidence,Sextans,-1,158.17,2.7,,,,
17416,33.3,Low Confidence,Sextans,-1,160.91,0.61,,,,
1799,33.3,Low Confidence,Sextans,-1,153.44,-0.12,,,,
2185,33.3,Low Confidence,Sextans,-1,160.25,-0.7,,,,
3873,33.3,Low Confidence,Sextans,-1,146.55,2.37,,,,
5365,33.3,Low Confidence,Sextans,-1,160.97,1.06,,,,
9128,33.3,Low Confidence,Sextans,-1,154.93,-0.64,,,,
SMDG1017-05,33.3,Low Confidence,Sextans,-1,154.3179,-5.4981,,,,
Zangetsu,33.3,Low Confidence,Sextans,-1,149.823,1.728,,,,
102,33.3,Low Confidence,Unknown,-1,,,,0.89,10471300.0,
104,33.3,Low Confidence,Unknown,-1,,,,1.05,19952600.0,
105,33.3,Low Confidence,Unknown,-1,,,,1.22,3801900.0,
107,33.3,Low Confidence,Unknown,-1,,,,1.99,6025600.0,
108,33.3,Low Confidence,Unknown,-1,,,,0.81,3801900.0,
113,33.3,Low Confidence,Unknown,-1,,,,0.84,2398800.0,
114,33.3,Low Confidence,Unknown,-1,,,,1.52,54954000.0,
115,33.3,Low Confidence,Unknown,-1,,,,1.16,3801900.0,
118,33.3,Low Confidence,Unknown,-1,,,,0.88,6606900.0,
121,33.3,Low Confidence,Unknown,-1,,,,1.67,66069000.0,
122,33.3,Low Confidence,Unknown,-1,,,,1.47,38018900.0,
131151,33.3,Low Confidence,Unknown,-1,,,,5.0,7762500000.0,
17358,33.3,Low Confidence,Unknown,-1,,,,10.58,1479100000.0,
17503,33.3,Low Confidence,Unknown,-1,,,,7.42,2238700000.0,
18638,33.3,Low Confidence,Unknown,-1,,,,9.89,758580000.0,
236,33.3,Low Confidence,Unknown,-1,,,,1.25,7244400.0,
325,33.3,Low Confidence,Unknown,-1,,,,1.01,10471300.0,
33053,33.3,Low Confidence,Unknown,-1,,,,10.79,245470000.0,
331,33.3,Low Confidence,Unknown,-1,,,,1.47,38018900.0,
366,33.3,Low Confidence,Unknown,-1,,,,1.57,54954000.0,
372,33.3,Low Confidence,Unknown,-1,,,,1.25,41686900.0,
373,33.3,Low Confidence,Unknown,-1,,,,1.52,54954000.0,
380,33.3,Low Confidence,Unknown,-1,,,,0.74,7943300.0,
387,33.3,Low Confidence,Unknown,-1,,,,1.2,45708800.0,
391,33.3,Low Confidence,Unknown,-1,,,,0.78,6606900.0,
402,33.3,Low Confidence,Unknown,-1,,,,0.77,16595900.0,
406,33.3,Low Confidence,Unknown,-1,,,,1.15,15135600.0,
407,33.3,Low Confidence,Unknown,-1,,,,2.85,125893000.0,
408,33.3,Low Confidence,Unknown,-1,,,,0.82,5495400.0,
409,33.3,Low Confidence,Unknown,-1,,,,2.27,72443600.0,
410,33.3,Low Confidence,Unknown,-1,,,,0.69,23988300.0,
415,33.3,Low Confidence,Unknown,-1,,,,1.1,7244400.0,
419,33.3,Low Confidence,Unknown,-1,,,,1.66,125893000.0,
423,33.3,Low Confidence,Unknown,-1,,,,0.77,16595900.0,
427,33.3,Low Confidence,Unknown,-1,,,,0.83,6606900.0,
432,33.3,Low Confidence,Unknown,-1,,,,1.1,21850000.0,
433,33.3,Low Confidence,Unknown,-1,,,,1.54,13803800.0,
434,33.3,Low Confidence,Unknown,-1,,,,1.38,26302700.0,
435,33.3,Low Confidence,Unknown,-1,,,,0.95,5495400.0,
437,33.3,Low Confidence,Unknown,-1,,,,0.77,16595900.0,
438,33.3,Low Confidence,Unknown,-1,,,,1.45,12589300.0,
83402,33.3,Low Confidence,Unknown,-1,,,,7.47,4168700000.0,
88976,33.3,Low Confidence,Unknown,-1,,,,6.67,1318300000.0,
89140,33.3,Low Confidence,Unknown,-1,,,,5.2,1698200000.0,
91,33.3,Low Confidence,Unknown,-1,,,,1.58,6025600.0,
AGC102269,33.3,Low Confidence,Unknown,-1,,,74.8,,204173794.0,
AGC102791,33.3,Low Confidence,Unknown,-1,,,75.4,,74131024.0,
AGC105118,33.3,Low Confidence,Unknown,-1,,,72.8,,42657951.0,
AGC105466,33.3,Low Confidence,Unknown,-1,,,77.0,,60255959.0,
AGC121790,33.3,Low Confidence,Unknown,-1,,,37.5,,25118864.315,
AGC749401,33.3,Low Confidence,Unknown,-1,,,41.8,,204173794.466,
ANTLJ102843-353933,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
ANTLJ102856-350435.5,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
ANTLJ102936-352445,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
Andromeda X,33.3,Low Confidence,Unknown,-1,,,0.78,1.46,,
Andromeda XXXII,33.3,Low Confidence,Unknown,-1,,,0.78,1.46,,
Cam A,33.3,Low Confidence,Unknown,-1,,,3.56,4.61,,
Crater II,33.3,Low Confidence,Unknown,-1,,,0.112,1.066,,
DDO126,33.3,Low Confidence,Unknown,-1,,,4.97,4.14,,
DDO169,33.3,Low Confidence,Unknown,-1,,,4.41,3.65,,
DDO226,33.3,Low Confidence,Unknown,-1,,,4.92,3.12,,
EDwC-0120,33.3,Low Confidence,Unknown,-1,,,72.0,,8709635899.0,
EDwC-0156,33.3,Low Confidence,Unknown,-1,,,72.0,,66069344800.0,
ESO115-021,33.3,Low Confidence,Unknown,-1,,,5.08,10.14,,
ESO269-058,33.3,Low Confidence,Unknown,-1,,,3.75,5.52,,
Eridanus II,33.3,Low Confidence,Unknown,-1,,,0.38,0.196,,
FS90 135,33.3,Low Confidence,Unknown,-1,,,35.2,2.03,,
FS90 141,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
FS90 143,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
FS90 154,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
FS90 268,33.3,Low Confidence,Unknown,-1,,,35.2,2.03,,
FS90 270,33.3,Low Confidence,Unknown,-1,,,35.2,2.03,,
FS90 293,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
FS90 329,33.3,Low Confidence,Unknown,-1,,,35.2,2.03,,
FS90 52,33.3,Low Confidence,Unknown,-1,,,35.2,1.81,,
HolmI,33.3,Low Confidence,Unknown,-1,,,4.02,5.54,,
HolmIX,33.3,Low Confidence,Unknown,-1,,,3.85,3.15,,
IC 2574,33.3,Low Confidence,Unknown,-1,,,,2.7,245470628.0,
IC3687,33.3,Low Confidence,Unknown,-1,,,4.57,6.92,,
ID149222,33.3,Low Confidence,Unknown,-1,,,,6.72,245000000.0,
LV J1228+4358,33.3,Low Confidence,Unknown,-1,,,4.07,4.56,,
NGC3109,33.3,Low Confidence,Unknown,-1,,,1.34,7.73,,
UDG 272,33.3,Low Confidence,Unknown,-1,,,97.65,1.4,,
UDG 382,33.3,Low Confidence,Unknown,-1,,,97.65,1.48,,
UGC A442,33.3,Low Confidence,Unknown,-1,,,4.37,7.52,,
"Yagi093 (DF26, GMP 2748)",33.3,Low Confidence,Unknown,-1,,,,3.5,305000000.0,
Yagi275 (GMP 3418),33.3,Low Confidence,Unknown,-1,,,,2.9,94000000.0,
Yagi276 (DF28),33.3,Low Confidence,Unknown,-1,,,,2.3,141000000.0,
g1.09e10,33.3,Low Confidence,Unknown,-1,,,,1.0,6637000.0,
g1.44e10,33.3,Low Confidence,Unknown,-1,,,,1.45,6694000.0,
g1.52e11,33.3,Low Confidence,Unknown,-1,,,,6.37,899400000.0,
